Strategy_FutScen_nr,District,Zone,Region,Strata,Strata_withoutUrban,Strategy,FutScen_label
68,Kyerwa,Lake,Kagera,high,high,revNMSP7d_adj_VConly_withIPTsc_MDA_noLARV_inVeryLow,ITN MRC continuous-IRS-IPTsc
68,Kigoma,Western,Kigoma,high,high,revNMSP7c_adj_VConly_withIPTsc_LARVurbanOnly,ITN MRC continuous-IRS-IPTsc
68,Ngara,Lake,Kagera,high,high,revNMSP7c_adj_VConly_withIPTsc_LARVurbanOnly,ITN MRC continuous-IRS-IPTsc
68,Buhigwe,Western,Kigoma,high,high,revNMSP7d_adj_VConly_withIPTsc_MDA_noLARV_inVeryLow,ITN MRC continuous-IRS-IPTsc
68,Kasulu,Western,Kigoma,high,high,revNMSP7d_adj_VConly_withIPTsc_MDA_noLARV_inVeryLow,ITN MRC continuous-IRS-IPTsc
68,Ngara,Lake,Kagera,high,high,revNMSP3b_adj_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Nyang'wale,Lake,Geita,high,high,revNMSP7c_adj_VConly_withIPTsc_LARVurbanOnly,ITN MRC continuous-IRS-IPTsc
68,Butiama,Lake,Mara,high,high,revNMSP3b_adj_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Nyang'wale,Lake,Geita,high,high,revNMSP7b_adj_VConly_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Kyerwa,Lake,Kagera,high,high,revNMSP3b_adj_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Missenyi,Lake,Kagera,high,high,revNMSP7b_adj_VConly_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Karagwe,Lake,Kagera,high,high,revNMSP7b_adj_VConly_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Buchosa DC,Lake,Mwanza,high,high,revNMSP3b_adj_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Kakonko,Western,Kigoma,high,high,revNMSP7c_adj_VConly_withIPTsc_LARVurbanOnly,ITN MRC continuous-IRS-IPTsc
68,Bukoba,Lake,Kagera,high,high,revNMSP7b_adj_VConly_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Kasulu,Western,Kigoma,high,high,revNMSP7b_adj_VConly_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Geita,Lake,Geita,high,high,revNMSP7b_adj_VConly_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Misungwi,Lake,Mwanza,high,high,revNMSP3b_adj_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Buchosa DC,Lake,Mwanza,high,high,revNMSP7d_adj_VConly_withIPTsc_MDA_noLARV_inVeryLow,ITN MRC continuous-IRS-IPTsc
68,Kigoma,Western,Kigoma,high,high,revNMSP7b_adj_VConly_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Buhigwe,Western,Kigoma,high,high,revNMSP7c_adj_VConly_withIPTsc_LARVurbanOnly,ITN MRC continuous-IRS-IPTsc
68,Bunda DC,Lake,Mara,high,high,revNMSP7d_adj_VConly_withIPTsc_MDA_noLARV_inVeryLow,ITN MRC continuous-IRS-IPTsc
68,Kibondo,Western,Kigoma,high,high,revNMSP7d_adj_VConly_withIPTsc_MDA_noLARV_inVeryLow,ITN MRC continuous-IRS-IPTsc
68,Biharamulo,Lake,Kagera,high,high,revNMSP3b_adj_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Kyerwa,Lake,Kagera,high,high,revNMSP7b_adj_VConly_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Buhigwe,Western,Kigoma,high,high,revNMSP7b_adj_VConly_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Bunda DC,Lake,Mara,high,high,revNMSP7c_adj_VConly_withIPTsc_LARVurbanOnly,ITN MRC continuous-IRS-IPTsc
68,Bukoba,Lake,Kagera,high,high,revNMSP3b_adj_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Missenyi,Lake,Kagera,high,high,revNMSP3b_adj_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Ukerewe,Lake,Mwanza,high,high,revNMSP7c_adj_VConly_withIPTsc_LARVurbanOnly,ITN MRC continuous-IRS-IPTsc
68,Muleba,Lake,Kagera,high,high,revNMSP7c_adj_VConly_withIPTsc_LARVurbanOnly,ITN MRC continuous-IRS-IPTsc
68,Geita,Lake,Geita,high,high,revNMSP3b_adj_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Bukoba,Lake,Kagera,high,high,revNMSP7c_adj_VConly_withIPTsc_LARVurbanOnly,ITN MRC continuous-IRS-IPTsc
68,Chato,Lake,Geita,high,high,revNMSP3b_adj_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Mbogwe,Lake,Geita,high,high,revNMSP3b_adj_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Missenyi,Lake,Kagera,high,high,revNMSP7c_adj_VConly_withIPTsc_LARVurbanOnly,ITN MRC continuous-IRS-IPTsc
68,Misungwi,Lake,Mwanza,high,high,revNMSP7b_adj_VConly_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Chato,Lake,Geita,high,high,revNMSP7b_adj_VConly_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Serengeti,Lake,Mara,high,high,revNMSP7b_adj_VConly_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Kasulu,Western,Kigoma,high,high,revNMSP3b_adj_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Buchosa DC,Lake,Mwanza,high,high,revNMSP7c_adj_VConly_withIPTsc_LARVurbanOnly,ITN MRC continuous-IRS-IPTsc
68,Karagwe,Lake,Kagera,high,high,revNMSP3b_adj_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Rorya,Lake,Mara,high,high,revNMSP7c_adj_VConly_withIPTsc_LARVurbanOnly,ITN MRC continuous-IRS-IPTsc
68,Musoma,Lake,Mara,high,high,revNMSP7d_adj_VConly_withIPTsc_MDA_noLARV_inVeryLow,ITN MRC continuous-IRS-IPTsc
68,Biharamulo,Lake,Kagera,high,high,revNMSP7b_adj_VConly_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Kibondo,Western,Kigoma,high,high,revNMSP7c_adj_VConly_withIPTsc_LARVurbanOnly,ITN MRC continuous-IRS-IPTsc
68,Muleba,Lake,Kagera,high,high,revNMSP3b_adj_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Misungwi,Lake,Mwanza,high,high,revNMSP7d_adj_VConly_withIPTsc_MDA_noLARV_inVeryLow,ITN MRC continuous-IRS-IPTsc
68,Biharamulo,Lake,Kagera,high,high,revNMSP7c_adj_VConly_withIPTsc_LARVurbanOnly,ITN MRC continuous-IRS-IPTsc
68,Rorya,Lake,Mara,high,high,revNMSP7b_adj_VConly_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Geita,Lake,Geita,high,high,revNMSP7c_adj_VConly_withIPTsc_LARVurbanOnly,ITN MRC continuous-IRS-IPTsc
68,Muleba,Lake,Kagera,high,high,revNMSP7d_adj_VConly_withIPTsc_MDA_noLARV_inVeryLow,ITN MRC continuous-IRS-IPTsc
68,Kakonko,Western,Kigoma,high,high,revNMSP3b_adj_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Musoma,Lake,Mara,high,high,revNMSP3b_adj_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Nyang'wale,Lake,Geita,high,high,revNMSP3b_adj_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Biharamulo,Lake,Kagera,high,high,revNMSP7d_adj_VConly_withIPTsc_MDA_noLARV_inVeryLow,ITN MRC continuous-IRS-IPTsc
68,Misungwi,Lake,Mwanza,high,high,revNMSP7c_adj_VConly_withIPTsc_LARVurbanOnly,ITN MRC continuous-IRS-IPTsc
68,Tarime,Lake,Mara,high,high,revNMSP7b_adj_VConly_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Kakonko,Western,Kigoma,high,high,revNMSP7d_adj_VConly_withIPTsc_MDA_noLARV_inVeryLow,ITN MRC continuous-IRS-IPTsc
68,Karagwe,Lake,Kagera,high,high,revNMSP7c_adj_VConly_withIPTsc_LARVurbanOnly,ITN MRC continuous-IRS-IPTsc
68,Uvinza,Western,Kigoma,high,high,revNMSP3b_adj_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Rorya,Lake,Mara,high,high,revNMSP7d_adj_VConly_withIPTsc_MDA_noLARV_inVeryLow,ITN MRC continuous-IRS-IPTsc
68,Geita,Lake,Geita,high,high,revNMSP7d_adj_VConly_withIPTsc_MDA_noLARV_inVeryLow,ITN MRC continuous-IRS-IPTsc
68,Kasulu,Western,Kigoma,high,high,revNMSP7c_adj_VConly_withIPTsc_LARVurbanOnly,ITN MRC continuous-IRS-IPTsc
68,Sengerema DC,Lake,Mwanza,high,high,revNMSP7b_adj_VConly_withIPTsc,ITN MRC continuous-IRS-IPTsc
68,Tarime,Lake,Mara,high,high,revNMSP7c_adj_VConly_withIPTsc_LARVurbanOnly,ITN MRC continuous-IRS-IPTsc
73,Masasi Township Authority,Southern,Mtwara,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Namtumbo,Southern Highlands,Ruvuma,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Busokelo,Southwest Highlands,Mbeya,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Handeni Mjini,Northern,Tanga,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Kibiti,Eastern,Pwani,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Mkuranga,Eastern,Pwani,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Kilindi,Northern,Tanga,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Masasi,Southern,Mtwara,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Nachingwea,Southern,Lindi,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Nanyumbu,Southern,Mtwara,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Ushetu,Lake,Shinyanga,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Liwale,Southern,Lindi,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Kilwa,Southern,Lindi,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Nyasa,Southern Highlands,Ruvuma,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Ushetu,Lake,Shinyanga,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Rufiji,Eastern,Pwani,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Nanyamba TC,Southern,Mtwara,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Kigoma Urban,Western,Kigoma,urban,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Mtwara DC,Southern,Mtwara,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Mkuranga,Eastern,Pwani,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Kaliua,Western,Tabora,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Handeni,Northern,Tanga,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Ulanga,Eastern,Morogoro,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Kilwa,Southern,Lindi,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Handeni Mjini,Northern,Tanga,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Nachingwea,Southern,Lindi,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Rufiji,Eastern,Pwani,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Malinyi,Eastern,Morogoro,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Tandahimba,Southern,Mtwara,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Mlele,Southwest Highlands,Katavi,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Handeni,Northern,Tanga,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Newala DC,Southern,Mtwara,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Liwale,Southern,Lindi,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Tunduru,Southern Highlands,Ruvuma,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Muheza,Northern,Tanga,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Urambo,Western,Tabora,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Ulanga,Eastern,Morogoro,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Lindi Urban,Southern,Lindi,urban,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Busokelo,Southwest Highlands,Mbeya,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Msalala,Lake,Shinyanga,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Sikonge,Western,Tabora,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Nsimbo,Southwest Highlands,Katavi,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Nzega,Western,Tabora,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Kibaha,Eastern,Pwani,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Nzega TC,Western,Tabora,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Masasi Township Authority,Southern,Mtwara,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Urambo,Western,Tabora,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Bariadi DC,Lake,Simiyu,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Tandahimba,Southern,Mtwara,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Malinyi,Eastern,Morogoro,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Mafia,Eastern,Pwani,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Morogoro,Eastern,Morogoro,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Kaliua,Western,Tabora,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Nanyumbu,Southern,Mtwara,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Kibiti,Eastern,Pwani,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Tunduru,Southern Highlands,Ruvuma,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Sikonge,Western,Tabora,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Ruangwa,Southern,Lindi,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Muheza,Northern,Tanga,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Kisarawe,Eastern,Pwani,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Mtwara DC,Southern,Mtwara,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Nsimbo,Southwest Highlands,Katavi,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Shinyanga,Lake,Shinyanga,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Ruangwa,Southern,Lindi,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Kilindi,Northern,Tanga,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Shinyanga,Lake,Shinyanga,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Nzega TC,Western,Tabora,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Bariadi DC,Lake,Simiyu,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Newala DC,Southern,Mtwara,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Masasi,Southern,Mtwara,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Songea DC,Southern Highlands,Ruvuma,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Namtumbo,Southern Highlands,Ruvuma,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Mafia,Eastern,Pwani,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Uyui,Western,Tabora,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Morogoro,Eastern,Morogoro,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Tabora Urban,Western,Tabora,urban,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Nyasa,Southern Highlands,Ruvuma,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Nzega,Western,Tabora,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Lindi,Southern,Lindi,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Uyui,Western,Tabora,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Songea DC,Southern Highlands,Ruvuma,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Kisarawe,Eastern,Pwani,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Mtwara Urban,Southern,Mtwara,urban,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Lindi,Southern,Lindi,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Nanyamba TC,Southern,Mtwara,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
73,Mlele,Southwest Highlands,Katavi,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Msalala,Lake,Shinyanga,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IPTsc
73,Kibaha,Eastern,Pwani,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IPTsc
74,Ngara,Lake,Kagera,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IRS-IPTsc
74,Kakonko,Western,Kigoma,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IRS-IPTsc
74,Musoma,Lake,Mara,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IRS-IPTsc
74,Missenyi,Lake,Kagera,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IRS-IPTsc
74,Buchosa DC,Lake,Mwanza,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IRS-IPTsc
74,Chato,Lake,Geita,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IRS-IPTsc
74,Buchosa DC,Lake,Mwanza,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IRS-IPTsc
74,Uvinza,Western,Kigoma,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IRS-IPTsc
74,Buhigwe,Western,Kigoma,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IRS-IPTsc
74,Nyang'wale,Lake,Geita,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IRS-IPTsc
74,Mbogwe,Lake,Geita,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IRS-IPTsc
74,Kigoma,Western,Kigoma,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IRS-IPTsc
74,Ukerewe,Lake,Mwanza,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IRS-IPTsc
74,Rorya,Lake,Mara,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IRS-IPTsc
74,Ukerewe,Lake,Mwanza,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IRS-IPTsc
74,Muleba,Lake,Kagera,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IRS-IPTsc
74,Buhigwe,Western,Kigoma,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IRS-IPTsc
74,Kasulu,Western,Kigoma,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IRS-IPTsc
74,Serengeti,Lake,Mara,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IRS-IPTsc
74,Biharamulo,Lake,Kagera,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IRS-IPTsc
74,Bunda DC,Lake,Mara,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IRS-IPTsc
74,Karagwe,Lake,Kagera,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IRS-IPTsc
74,Bunda DC,Lake,Mara,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IRS-IPTsc
74,Bukoba,Lake,Kagera,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IRS-IPTsc
74,Geita,Lake,Geita,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IRS-IPTsc
74,Muleba,Lake,Kagera,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IRS-IPTsc
74,Sengerema DC,Lake,Mwanza,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IRS-IPTsc
74,Biharamulo,Lake,Kagera,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IRS-IPTsc
74,Serengeti,Lake,Mara,high,high,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN continuous-IRS-IPTsc
74,Musoma,Lake,Mara,high,high,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN continuous-IRS-IPTsc
